cod_cliente;cod_projeto;projeto;codigo_da_vaga;profissional;HorasPrevistas;HorasRealizadas(Campo para ajuste de horas);Valor Hora;custo_pessoal;receita_brutaPrevista;receita_bruta Realizada;validado
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
INT;111;Modelo de Maturidade 2;INT11105TLC4;Tech Lead CD;88.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10601DPS3;DPS III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10601DPS3;DPS III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10601DPS3;DPS III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10601DPS3;DPS III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10601DPS3;DPS III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10601DPS3;DPS III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10601DPS3;DPS III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10602AMT3;Agile Master III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10602AMT3;Agile Master III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10602AMT3;Agile Master III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10602AMT3;Agile Master III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10602AMT3;Agile Master III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10602AMT3;Agile Master III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10602AMT3;Agile Master III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10602AMT3;Agile Master III;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10603EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10603EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10603EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10603EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10603EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10603EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10603EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10603EDD2;Engenheiro Dados II;168.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10604TLE4;Tech Lead ED;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10604TLE4;Tech Lead ED;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10604TLE4;Tech Lead ED;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10604TLE4;Tech Lead ED;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10604TLE4;Tech Lead ED;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10604TLE4;Tech Lead ED;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10604TLE4;Tech Lead ED;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10606TLC4;Tech Lead CD;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10606TLC4;Tech Lead CD;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10606TLC4;Tech Lead CD;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10606TLC4;Tech Lead CD;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10606TLC4;Tech Lead CD;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10606TLC4;Tech Lead CD;50.0;;8;800;1.000;
CES;106;Estruturante de Analytics;CES10606TLC4;Tech Lead CD;50.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11401CSM3;CSM III;20.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11401CSM3;CSM III;20.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11401CSM3;CSM III;20.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11402AMT2;Agile Master II;24.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11402AMT2;Agile Master II;24.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11402AMT2;Agile Master II;24.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11402AMT2;Agile Master II;24.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11402AMT2;Agile Master II;24.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11404ADD2;Analista Dados II;168.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11404ADD2;Analista Dados II;168.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11404ADD2;Analista Dados II;168.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11404ADD2;Analista Dados II;168.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11404ADD2;Analista Dados II;168.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11406TLA4;Tech Lead AD;50.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11406TLA4;Tech Lead AD;50.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11406TLA4;Tech Lead AD;50.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11406TLA4;Tech Lead AD;50.0;;8;800;1.000;
STL;114;DW Garantia 2;STL11406TLA4;Tech Lead AD;50.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
MER;124;Analista Cloud;MER12401EDD3;Engenheiro Dados III;168.0;;8;800;1.000;
